"","mturk_id","trial_type","trial_type_detail","trial_index","block","rt","stimuli","pair1_stimulus1","pair1_stimulus2","pair1_stimulus3","pair2_stimulus1","pair2_stimulus2","pair2_stimulus3","correct_pair","Q0","Q1","url","ts","condition"
"1171",13,"survey-likert","test",0,"14","3090","NULL","img/12.gif","img/7.gif","img/1.gif","img/2.gif","img/7.gif","img/3.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1172",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/7.gif"",""img/1.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1173",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1174",13,"survey-likert","test",0,"15","3164","NULL","img/12.gif","img/7.gif","img/1.gif","img/12.gif","img/4.gif","img/10.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1175",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/11.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1176",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1177",13,"survey-likert","test",0,"16","3052","NULL","img/9.gif","img/11.gif","img/10.gif","img/12.gif","img/4.gif","img/10.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1178",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1179",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/4.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1180",13,"survey-likert","test",0,"17","4544","NULL","img/12.gif","img/4.gif","img/10.gif","img/6.gif","img/4.gif","img/3.gif","second","3","7","NULL","2014-02-13 16:02:40","four-triple"
"1181",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/4.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1182",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1183",13,"survey-likert","test",0,"18","3702","NULL","img/6.gif","img/4.gif","img/3.gif","img/12.gif","img/4.gif","img/10.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1184",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/5.gif"",""img/8.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1185",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/11.gif"",""img/8.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1186",13,"survey-likert","test",0,"19","3639","NULL","img/2.gif","img/5.gif","img/8.gif","img/6.gif","img/11.gif","img/8.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1187",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/11.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1188",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/5.gif"",""img/1.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1189",13,"survey-likert","test",0,"20","2957","NULL","img/9.gif","img/11.gif","img/10.gif","img/9.gif","img/5.gif","img/1.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1190",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1191",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/5.gif"",""img/8.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1192",13,"survey-likert","test",0,"21","2682","NULL","img/12.gif","img/4.gif","img/10.gif","img/2.gif","img/5.gif","img/8.gif","second","3","7","NULL","2014-02-13 16:02:40","four-triple"
"1193",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/5.gif"",""img/1.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1194",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/11.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1195",13,"survey-likert","test",0,"22","2601","NULL","img/9.gif","img/5.gif","img/1.gif","img/9.gif","img/11.gif","img/10.gif","second","3","7","NULL","2014-02-13 16:02:40","four-triple"
"1196",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1197",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/7.gif"",""img/1.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1198",13,"survey-likert","test",0,"23","1903","NULL","img/12.gif","img/4.gif","img/10.gif","img/12.gif","img/7.gif","img/1.gif","second","3","4","NULL","2014-02-13 16:02:40","four-triple"
"1199",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1200",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/11.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1201",13,"survey-likert","test",0,"24","3620","NULL","img/12.gif","img/4.gif","img/10.gif","img/9.gif","img/11.gif","img/10.gif","second","3","7","NULL","2014-02-13 16:02:40","four-triple"
"1202",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/7.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1203",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/5.gif"",""img/8.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1204",13,"survey-likert","test",0,"25","3149","NULL","img/2.gif","img/7.gif","img/3.gif","img/2.gif","img/5.gif","img/8.gif","second","3","7","NULL","2014-02-13 16:02:40","four-triple"
"1205",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/7.gif"",""img/1.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1206",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/11.gif"",""img/8.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1207",13,"survey-likert","test",0,"26","3100","NULL","img/12.gif","img/7.gif","img/1.gif","img/6.gif","img/11.gif","img/8.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1208",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/5.gif"",""img/8.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1209",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/7.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1210",13,"survey-likert","test",0,"27","3093","NULL","img/2.gif","img/5.gif","img/8.gif","img/2.gif","img/7.gif","img/3.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1211",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/5.gif"",""img/1.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1212",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/4.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1213",13,"survey-likert","test",0,"28","2504","NULL","img/9.gif","img/5.gif","img/1.gif","img/6.gif","img/4.gif","img/3.gif","second","3","7","NULL","2014-02-13 16:02:40","four-triple"
"1214",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/7.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1215",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/4.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1216",13,"survey-likert","test",0,"29","2470","NULL","img/2.gif","img/7.gif","img/3.gif","img/6.gif","img/4.gif","img/3.gif","second","3","7","NULL","2014-02-13 16:02:40","four-triple"
"1217",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/5.gif"",""img/8.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1218",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1219",13,"survey-likert","test",0,"30","2771","NULL","img/2.gif","img/5.gif","img/8.gif","img/12.gif","img/4.gif","img/10.gif","first","1","7","NULL","2014-02-13 16:02:40","four-triple"
"1220",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/2.gif"",""img/7.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1221",13,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/12.gif"",""img/7.gif"",""img/1.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1222",13,"survey-likert","test",0,"31","2518","NULL","img/2.gif","img/7.gif","img/3.gif","img/12.gif","img/7.gif","img/1.gif","second","3","7","NULL","2014-02-13 16:02:40","four-triple"
"1223",13,"text","NULL",0,"NULL","6297","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1224",13,"survey-likert","attention",0,"NULL","10260","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","21","NULL","NULL","2014-02-13 16:02:40","four-triple"
"1225",9,"html","NULL",0,"NULL","16177","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","consent.html","2014-02-13 16:05:04","four-triple"
"1226",9,"text","NULL",0,"NULL","393636","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1227",9,"vsl-animate-occlusion","sequence",0,"13","NULL","[""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif"",""img/10.gif"",""img/6.gif"",""img/7.gif"",""img/5.gif"",""img/2.gif"",""img/11.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/8.gif"",""img/3.gif"",""img/4.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1228",9,"text","NULL",0,"NULL","21215","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1229",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1230",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/6.gif"",""img/4.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1231",9,"survey-likert","test",0,"0","8339","NULL","img/5.gif","img/2.gif","img/11.gif","img/1.gif","img/6.gif","img/4.gif","first","1","6","NULL","2014-02-13 16:05:04","four-triple"
"1232",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/12.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1233",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/6.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1234",9,"survey-likert","test",0,"1","5700","NULL","img/5.gif","img/12.gif","img/7.gif","img/10.gif","img/6.gif","img/7.gif","second","3","3","NULL","2014-02-13 16:05:04","four-triple"
"1235",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/2.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1236",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1237",9,"survey-likert","test",0,"2","2568","NULL","img/8.gif","img/2.gif","img/9.gif","img/5.gif","img/2.gif","img/11.gif","second","3","7","NULL","2014-02-13 16:05:04","four-triple"
"1238",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/12.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1239",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1240",9,"survey-likert","test",0,"3","3435","NULL","img/1.gif","img/12.gif","img/9.gif","img/10.gif","img/3.gif","img/11.gif","first","1","4","NULL","2014-02-13 16:05:04","four-triple"
"1241",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/12.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1242",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/12.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1243",9,"survey-likert","test",0,"4","2975","NULL","img/1.gif","img/12.gif","img/9.gif","img/5.gif","img/12.gif","img/7.gif","first","1","2","NULL","2014-02-13 16:05:04","four-triple"
"1244",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1245",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/12.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1246",9,"survey-likert","test",0,"5","7472","NULL","img/10.gif","img/3.gif","img/11.gif","img/1.gif","img/12.gif","img/9.gif","second","1","5","NULL","2014-02-13 16:05:04","four-triple"
"1247",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/2.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1248",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/3.gif"",""img/4.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1249",9,"survey-likert","test",0,"6","2926","NULL","img/8.gif","img/2.gif","img/9.gif","img/8.gif","img/3.gif","img/4.gif","second","3","6","NULL","2014-02-13 16:05:04","four-triple"
"1250",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
"1251",9,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-13 16:05:04","four-triple"
